    0           4.23080700           -34.172695                    0 
    1           3.30528600           -34.260728           -0.0880331 
    2           2.42649100           -34.304805            -0.132111 
    3           1.47096100           -34.353383            -0.180689 
    4           2.64904800           -34.382922            -0.210228 
    5           2.98330800           -34.428820            -0.256126 
    6           1.85453200           -34.504857            -0.332162 
    7           0.92226500           -34.566026            -0.393331 
    8           1.94326000           -34.602848            -0.430154 
    9           1.71664700           -34.608141            -0.435447 
   10           1.26618800           -34.616067            -0.443373 
   11           0.64500100           -34.623475            -0.450781 
   12           0.31143200           -34.627741            -0.455046 
   13           0.29313700           -34.627936            -0.455242 
   14           0.30523400           -34.628261            -0.455566 
   15           0.36952600           -34.628756            -0.456062 
   16           0.47202700           -34.629448            -0.456754 
   17           0.63310100           -34.630377            -0.457683 
   18           0.88086800           -34.631611            -0.458916 
   19           1.23841500           -34.633480            -0.460786 
   20           1.69333800           -34.636437            -0.463743 
   21           2.11383800           -34.641261            -0.468566 
   22           2.27872300           -34.649081            -0.476386 
   23           2.24537900           -34.661085             -0.48839 
   24           2.20367400           -34.678166            -0.505472 
   25           2.15159700           -34.701333            -0.528639 
   26           2.09098600           -34.731691            -0.558997 
   27           2.02768700           -34.770331            -0.597636 
   28           1.98157900           -34.818286            -0.645592 
   29           1.99157000           -34.876538            -0.703843 
   30           2.12998700           -34.945993            -0.773298 
   31           2.39661800           -35.026976            -0.854281 
   32           2.17406000           -35.117521            -0.944826 
   33           2.07562900           -35.209359             -1.03666 
   34           1.61897500           -35.290025             -1.11733 
   35           0.96135300           -35.335727             -1.16303 
   36           1.04059600           -35.336726             -1.16403 
   37           1.39536200           -35.311346             -1.13865 
   38           1.38633100           -35.324314             -1.15162 
   39           1.37346400           -35.346301             -1.17361 
   40           1.34188400           -35.374015             -1.20132 
   41           1.29617100           -35.406474             -1.23378 
   42           1.23521100           -35.442438             -1.26974 
   43           1.14207000           -35.477961             -1.30527 
   44           1.00044100           -35.512985             -1.34029 
   45           0.79550900           -35.547458             -1.37476 
   46           0.52158000           -35.577178             -1.40448 
   47           0.54287100           -35.594000             -1.42131 
   48           0.50115500           -35.595950             -1.42326 
   49           0.53477800           -35.596700             -1.42401 
   50           0.59390200           -35.597975             -1.42528 
   51           0.65120300           -35.599714             -1.42702 
   52           0.71986400           -35.601924             -1.42923 
   53           0.76785900           -35.604657             -1.43196 
   54           0.71671500           -35.607857             -1.43516 
   55           0.65882200           -35.611669             -1.43897 
   56           0.61264500           -35.615883             -1.44319 
   57           0.54440700           -35.620459             -1.44776 
   58           0.40049300           -35.625302             -1.45261 
   59           0.27623800           -35.629709             -1.45701 
   60           0.24571900           -35.633267             -1.46057 
   61           0.25612800           -35.635963             -1.46327 
   62           0.21391800           -35.638334             -1.46564 
   63           0.28855500           -35.640185             -1.46749 
   64           0.22815100           -35.640401             -1.46771 
   65           0.34267300           -35.640693               -1.468 
   66           0.63029800           -35.640965             -1.46827 
   67           0.77596400           -35.641211             -1.46852 
   68           0.76188000           -35.641519             -1.46882 
   69           0.72617300           -35.641930             -1.46924 
   70           0.67067700           -35.642325             -1.46963 
   71           0.61097100           -35.642330             -1.46964 
   72           0.54383300           -35.641609             -1.46891 
   73           0.47969000           -35.639719             -1.46702 
   74           0.45013100           -35.635971             -1.46328 
   75           0.32581000           -35.630045             -1.45735 
   76           0.21467600           -35.620846             -1.44815 
   77           0.37192300           -35.607692               -1.435 
   78           0.31615700           -35.591467             -1.41877 
   79           0.20079500           -35.591798              -1.4191 
   80           0.32224600           -35.591865             -1.41917 
   81           0.52337100           -35.591417             -1.41872 
   82           0.54916900           -35.590562             -1.41787 
   83           0.54796500           -35.589587             -1.41689 
   84           0.54024700           -35.588204             -1.41551 
   85           0.53258700           -35.585952             -1.41326 
   86           0.53554200           -35.582904             -1.41021 
   87           0.55027000           -35.578848             -1.40615 
   88           0.55657700           -35.573578             -1.40088 
   89           0.53149800           -35.567725             -1.39503 
   90           0.49270400           -35.561002             -1.38831 
   91           0.45825800           -35.554604             -1.38191 
   92           0.35820100           -35.550574             -1.37788 
   93           0.36350200           -35.552504             -1.37981 
   94           0.47382900           -35.563894              -1.3912 
   95           0.45344300           -35.565739             -1.39304 
   96           0.42238900           -35.568786             -1.39609 
   97           0.38708400           -35.573078             -1.40038 
   98           0.34520400           -35.578484             -1.40579 
   99           0.33953200           -35.584626             -1.41193 
  100           0.29063700           -35.591455             -1.41876 
  101           0.28351500           -35.599277             -1.42658 
  102           0.32940200           -35.607946             -1.43525 
  103           0.44249400           -35.616666             -1.44397 
  104           0.55846900           -35.625013             -1.45232 
  105           0.80057600           -35.632406             -1.45971 
  106           0.78311100           -35.638820             -1.46613 
  107           0.84289800           -35.642070             -1.46938 
  108           1.10685500           -35.638150             -1.46546 
  109           3.92951300           -35.572388             -1.39969 
  110           0.37395600           -35.636337             -1.46364 
  111           0.28058700           -35.636777             -1.46408 
  112           0.26566600           -35.637077             -1.46438 
  113           0.25483500           -35.637162             -1.46447 
  114           0.26880200           -35.637157             -1.46446 
  115           0.26139200           -35.637263             -1.46457 
  116           0.22010800           -35.637504             -1.46481 
