    0           0.20198900          -129.279518                    0 
    1           0.15654000          -129.281166           -0.0016478 
    2           0.15779800          -129.283107          -0.00358849 
    3           0.16752100          -129.285908          -0.00638912 
    4           0.18978700          -129.289303          -0.00978431 
    5           0.21135200          -129.292927           -0.0134083 
    6           0.21869800          -129.296867           -0.0173485 
    7           0.20853800          -129.301449           -0.0219309 
    8           0.19475200          -129.306922           -0.0274032 
    9           0.19259500          -129.313208           -0.0336897 
   10           0.24432300          -129.320717           -0.0411982 
   11           0.47138100          -129.328357            -0.048839 
   12           1.32963400          -129.325908           -0.0463893 
   13           0.25927300          -129.339669           -0.0601508 
   14           1.33363100          -129.329709           -0.0501907 
   15           0.95870600          -129.335253           -0.0557344 
   16           0.34388500          -129.340481           -0.0609628 
   17           0.37125800          -129.340642           -0.0611232 
   18           0.35614900          -129.340835           -0.0613167 
   19           0.32818000          -129.341085           -0.0615669 
   20           0.29081700          -129.341382           -0.0618634 
   21           0.25084700          -129.341681           -0.0621628 
   22           0.21893600          -129.341940           -0.0624213 
   23           0.20565500          -129.342137           -0.0626182 
   24           0.21278100          -129.342300           -0.0627812 
   25           0.23083700          -129.342476           -0.0629575 
   26           0.24134600          -129.342751            -0.063233 
   27           0.22979600          -129.343203           -0.0636844 
   28           0.19615200          -129.343829           -0.0643109 
   29           0.16621300          -129.344530           -0.0650111 
   30           0.17900000          -129.345220           -0.0657014 
   31           0.19638000          -129.346038           -0.0665195 
   32           0.16557100          -129.347179           -0.0676604 
   33           0.11703300          -129.348509           -0.0689908 
   34           0.14128800          -129.349879           -0.0703609 
   35           0.11144400          -129.351615           -0.0720963 
   36           0.11887100          -129.353506           -0.0739875 
   37           0.12476500          -129.355664           -0.0761459 
   38           0.11962300          -129.358118           -0.0785994 
   39           0.11351800          -129.361018           -0.0815001 
   40           0.18061700          -129.364279           -0.0847606 
   41           0.14839500          -129.368425           -0.0889065 
   42           0.14063900          -129.373331            -0.093813 
   43           0.10546600          -129.379228           -0.0997095 
   44           0.43456400          -129.384442            -0.104924 
   45           0.08302500          -129.385665            -0.106147 
   46           0.35563500          -129.384781            -0.105262 
   47           0.27672100          -129.385137            -0.105619 
   48           0.13434900          -129.385514            -0.105996 
   49           0.06894300          -129.385603            -0.106085 
   50           0.18203200          -129.385399             -0.10588 
   51           0.17106500          -129.385431            -0.105912 
   52           0.15043900          -129.385478            -0.105959 
   53           0.12111500          -129.385533            -0.106015 
   54           0.08405100          -129.385589             -0.10607 
   55           0.05660300          -129.385636            -0.106118 
   56           0.06498400          -129.385672            -0.106154 
   57           0.07932800          -129.385702            -0.106183 
   58           0.09546800          -129.385734            -0.106215 
   59           0.11040000          -129.385787            -0.106269 
   60           0.12299300          -129.385886            -0.106368 
   61           0.13207800          -129.386048             -0.10653 
   62           0.13621500          -129.386277            -0.106759 
   63           0.13503200          -129.386558             -0.10704 
   64           0.12945400          -129.386884            -0.107365 
   65           0.12339500          -129.387291            -0.107773 
   66           0.11459700          -129.387842            -0.108324 
   67           0.10538200          -129.388528             -0.10901 
   68           0.09129800          -129.389315            -0.109796 
   69           0.07616300          -129.390294            -0.110775 
   70           0.05878800          -129.391442            -0.111924 
   71           0.05312600          -129.392738            -0.113219 
   72           0.05734700          -129.394163            -0.114645 
   73           0.03868400          -129.395714            -0.116195 
   74           0.07527800          -129.397318            -0.117799 
   75           0.09623900          -129.399041            -0.119523 
   76           0.10225100          -129.400916            -0.121397 
   77           0.16197500          -129.402906            -0.123388 
   78           0.37540800          -129.404407            -0.124889 
   79           0.04539400          -129.405420            -0.125901 
   80           0.32976500          -129.404797            -0.125279 
   81           0.25718100          -129.405145            -0.125626 
   82           0.12526400          -129.405531            -0.126012 
   83           0.09837200          -129.405685            -0.126166 
   84           0.16578200          -129.405620            -0.126102 
   85           0.15594200          -129.405658             -0.12614 
   86           0.13614600          -129.405715            -0.126197 
   87           0.10778100          -129.405784            -0.126265 
   88           0.07775600          -129.405854            -0.126336 
   89           0.07411500          -129.405916            -0.126398 
   90           0.07150800          -129.405965            -0.126447 
   91           0.06827400          -129.406006            -0.126487 
   92           0.07691200          -129.406047            -0.126528 
   93           0.09409600          -129.406104            -0.126585 
   94           0.09240900          -129.406191            -0.126673 
   95           0.07345500          -129.406306            -0.126788 
   96           0.06527300          -129.406421            -0.126903 
   97           0.05890900          -129.406499            -0.126981 
   98           0.07293900          -129.406536            -0.127017 
   99           0.08306000          -129.406570            -0.127051 
  100           0.06124100          -129.406628            -0.127109 
  101           0.04155900          -129.406666            -0.127147 
  102           0.06753500          -129.406662            -0.127143 
  103           0.05357700          -129.406715            -0.127196 
  104           0.04390500          -129.406808             -0.12729 
  105           0.05819000          -129.406964            -0.127446 
