    0           3.61999200           -34.364311                    0 
    1           2.08159300           -34.615802             -0.25149 
    2           3.22196000           -34.766221            -0.401909 
    3           1.89689900           -34.820071             -0.45576 
    4           1.14948600           -34.861358            -0.497047 
    5           2.15902700           -34.869810            -0.505499 
    6           2.63210900           -34.877805            -0.513494 
    7           2.85429800           -34.893990            -0.529678 
    8           2.38501400           -34.916014            -0.551702 
    9           1.94709300           -34.940267            -0.575956 
   10           1.78289400           -34.964464            -0.600153 
   11           1.88395000           -34.988872            -0.624561 
   12           1.90859200           -35.018386            -0.654075 
   13           1.52712400           -35.054475            -0.690164 
   14           0.80178600           -35.092469            -0.728158 
   15           0.78691300           -35.122286            -0.757975 
   16           1.32673800           -35.142648            -0.778337 
   17           1.23600000           -35.143647            -0.779336 
   18           1.04165700           -35.145335            -0.781024 
   19           0.73907500           -35.147230            -0.782919 
   20           0.67588400           -35.148758            -0.784447 
   21           0.78788100           -35.149601            -0.785289 
   22           0.90273000           -35.149969            -0.785658 
   23           1.00158400           -35.150668            -0.786356 
   24           1.00224000           -35.152740            -0.788429 
   25           0.93521600           -35.156819            -0.792508 
   26           0.86565400           -35.162691             -0.79838 
   27           0.76153100           -35.168820            -0.804509 
   28           0.61913300           -35.173288            -0.808977 
   29           0.60544900           -35.175845            -0.811533 
   30           0.41171400           -35.176639            -0.812327 
   31           0.36397100           -35.171964            -0.807653 
   32           0.51517600           -35.161461            -0.797149 
   33           0.44844500           -35.161723            -0.797412 
   34           0.34282900           -35.162017            -0.797706 
   35           0.25248400           -35.162121             -0.79781 
   36           0.26122100           -35.161883            -0.797572 
   37           0.33900200           -35.161349            -0.797038 
   38           0.38738700           -35.160700            -0.796389 
   39           0.36889100           -35.160005            -0.795694 
   40           0.26504400           -35.159208            -0.794897 
   41           0.11730200           -35.157960            -0.793648 
   42           0.19588700           -35.155747            -0.791435 
   43           0.27288300           -35.152778            -0.788467 
   44           0.18096400           -35.149346            -0.785034 
   45           0.16656500           -35.144978            -0.780667 
   46           0.17872600           -35.144909            -0.780598 
   47           0.19614100           -35.144738            -0.780427 
